"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-05-29,3,1,2,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,14498,1317,75.93,75.93,77.38,77.38,66.67,66.67,61.54,61.54,100,100,106,10,105.285714285714,9,3136000,"UK_WAL","2020/05/29","GB",66647112,106,10,14497,1316,108622.222432811,108272.496064121,108973.078437719,892.556016663497,4566.14702602802,9597.42845217565,0.0016298113927699,0.001624563958062,0.00163507577699269,1.33922684701401e-05,6.85123014186724e-05,0.000144003665937928
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-05-30,3,1,2,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,14568,1331,75.93,75.93,77.38,77.38,66.67,66.67,61.54,61.54,100,100,70,14,97.8571428571429,10.1428571428571,3136000,"UK_WAL","2020/05/30","GB",66647112,70,14,14567,1330,109121.25880011,108771.449983973,109472.192600862,499.036367298511,4936.65910068311,9180.01202275706,0.0016372991345838,0.00163205046280135,0.00164256468608665,7.48774181390652e-06,7.40716131958293e-05,0.000137740582408988
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-05-31,3,1,2,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,14614,1342,75.93,75.93,77.38,77.38,66.67,66.67,61.54,61.54,100,100,46,11,92.7142857142857,10.7142857142857,3136000,"UK_WAL","2020/05/31","GB",66647112,46,11,14613,1341,109227.317061607,108878.313444578,109577.439391085,106.058261497354,3418.93364337969,7788.97174752683,0.00163889047527832,0.00163365388502623,0.00164414385114069,1.59134069451282e-06,5.12990516885366e-05,0.000116868856185799
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-01,3,1,2,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,14678,1347,75.93,75.93,77.38,77.38,70,70,65.38,65.38,100,100,64,5,86.8571428571429,10.4285714285714,3136000,"UK_WAL","2020/06/01","GB",66647112,64,5,14677,1346,109025.604909841,108677.673628462,109374.650092287,0,2428.70315334,7497.49694905401,0.00163586390524831,0.00163064340475041,0.00164110111916457,0,3.6441236243515e-05,0.000112495451401615
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-02,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,14751,1354,72.22,72.22,77.38,77.38,67.78,67.78,62.82,62.82,100,100,73,7,82.7142857142857,10.2857142857143,3136000,"UK_WAL","2020/06/02","GB",66647112,73,7,14750,1353,109106.287745926,108758.766451989,109454.919488737,0,2149.01026714306,6886.14212650593,0.00163707450288208,0.00163186015400021,0.00164230551338424,0,3.22446119967369e-05,0.000103322438435231
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-03,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,14826,1371,72.22,72.22,77.38,77.38,67.78,67.78,62.82,62.82,100,100,75,17,76.5714285714286,11.1428571428571,3136000,"UK_WAL","2020/06/03","GB",66647112,75,17,14825,1370,110053.860472401,109705.148657905,110403.680711898,503.801943346727,2504.433649393,6081.24211280086,0.00165129226413293,0.00164606005220309,0.00165654110731607,7.55924642836327e-06,3.75775269811091e-05,9.12453957915064e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-04,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,14886,1379,72.22,72.22,77.38,77.38,67.78,67.78,62.82,62.82,100,100,60,8,70.5714285714286,10.2857142857143,3136000,"UK_WAL","2020/06/04","GB",66647112,60,8,14885,1378,110206.038137749,109857.620485086,110555.560810347,474.91913279485,2979.35278218785,6149.96273096546,0.00165357559886089,0.00164834780065318,0.00165881997723093,7.12587715420963e-06,4.47034041353188e-05,9.22765075096646e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-05,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,14941,1383,72.22,72.22,77.38,77.38,67.78,67.78,62.82,62.82,100,100,55,4,63.2857142857143,9.42857142857143,3136000,"UK_WAL","2020/06/05","GB",66647112,55,4,14940,1382,110040.043443572,109692.473201937,110388.714992065,0,2979.35278218785,6021.43843832205,0.0016510849478905,0.00164586986457773,0.00165631655565307,0,4.47034041353188e-05,9.0348077472915e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-06,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,14994,1393,72.22,72.22,77.38,77.38,67.78,67.78,62.82,62.82,100,100,53,10,60.8571428571429,8.85714285714286,3136000,"UK_WAL","2020/06/06","GB",66647112,53,10,14993,1392,110374.230047059,110026.603709071,110722.954701879,2.19721513371042,2981.54999732156,4399.85193465497,0.00165609921772842,0.00165088329272349,0.00166133162231964,3.2967897149248e-08,4.4736372032468e-05,6.60171431682587e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-07,3,1,2,1,2,1,4,1,1,1,1,1,2,1,0,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,15028,1398,72.22,72.22,77.38,77.38,67.78,67.78,62.82,62.82,100,100,34,5,59.1428571428571,8,3136000,"UK_WAL","2020/06/07","GB",66647112,34,5,15027,1397,110208.870960413,109862.204086243,110556.631731458,0.635607530726702,2982.18560485229,3410.25705214601,0.00165361810366837,0.00164841657484338,0.00165883604576081,9.53691032743777e-09,4.47459089427954e-05,5.11688646335645e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-08,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,15102,1401,77.78,77.78,84.52,84.52,71.11,71.11,66.67,66.67,100,100,74,3,60.5714285714286,7.71428571428571,3136000,"UK_WAL","2020/06/08","GB",66647112,74,3,15101,1400,110217.948806177,109871.474825203,110565.515374828,9.07784576342965,2991.26345061572,3139.64201171251,0.00165375431130724,0.00164855567672914,0.00165896933950908,1.3620763887608e-07,4.48821165816715e-05,4.71084480256625e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-09,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15164,1410,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,62,9,59,8,3136000,"UK_WAL","2020/06/09","GB",66647112,62,9,15163,1409,110646.378322736,110299.441645198,110994.406257459,428.429516559059,2916.71190658787,3419.69296717478,0.00166018263961289,0.00165497706254995,0.00166540459033632,6.4283283056445e-06,4.37635153131296e-05,5.1310444887316e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-10,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15231,1419,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,67,9,57.8571428571429,6.85714285714286,3136000,"UK_WAL","2020/06/10","GB",66647112,67,9,15230,1418,111136.581069862,110788.987400709,111485.265292883,490.202747125877,2514.35863705025,3909.89571430066,0.00166753783824664,0.001662322403418,0.00167276963618293,7.35519863375141e-06,3.77264454767409e-05,5.86656435210674e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-11,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15297,1425,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,66,6,58.7142857142857,6.57142857142857,3136000,"UK_WAL","2020/06/11","GB",66647112,66,6,15296,1424,111404.783718759,111056.903081033,111753.754076573,268.202648897714,2283.52491864945,4178.09836319837,0.00167156205836435,0.00166634231774413,0.00167679814958183,4.02422011771063e-06,3.4262923780545e-05,6.26898636387781e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-12,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15372,1435,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,75,10,61.5714285714286,7.42857142857143,3136000,"UK_WAL","2020/06/12","GB",66647112,75,10,15371,1434,112067.630070664,111718.659723107,112417.690480559,662.846351904504,2840.3130090566,4840.94471510287,0.00168150767088998,0.0016762715798264,0.0016867601176861,9.94561252563357e-06,4.26171956116658e-05,7.26354761644116e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-13,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15442,1441,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,70,6,64,6.85714285714286,3136000,"UK_WAL","2020/06/13","GB",66647112,70,6,15441,1440,112393.617542541,112044.180982134,112744.143904387,325.987471876797,3166.30048093339,5166.93218697967,0.00168639891766864,0.00168115583136046,0.00169165835579473,4.89124677865707e-06,4.75084423903228e-05,7.75267229430687e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-14,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15496,1444,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,54,3,66.8571428571429,6.57142857142857,3136000,"UK_WAL","2020/06/14","GB",66647112,54,3,15495,1443,112378.640440008,112029.480349312,112728.888751131,0,3166.30048093339,5166.93218697967,0.00168617419521506,0.00168093525716931,0.00169142946135657,0,4.75084423903228e-05,7.75267229430687e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-15,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15562,1448,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,66,4,65.7142857142857,6.71428571428571,3136000,"UK_WAL","2020/06/15","GB",66647112,66,4,15561,1447,112538.780287784,112189.458684054,112889.189565743,130.185642711047,2792.68418029771,4794.1367691038,0.00168857699772174,0.00168333563626963,0.00169383467907421,1.95335759951679e-06,4.19025535614764e-05,7.19331509683991e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-16,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15644,1456,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,82,8,68.5714285714286,6.57142857142857,3136000,"UK_WAL","2020/06/16","GB",66647112,82,8,15643,1455,113136.65030218,112786.230260642,113488.159077734,612.847116927966,2930.61216443083,4514.42786936827,0.00169754767921796,0.00169228983636443,0.00170282185787336,9.19540394980604e-06,4.39720803570728e-05,6.7736286448065e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-17,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15708,1466,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,64,10,68.1428571428571,6.71428571428571,3136000,"UK_WAL","2020/06/17","GB",66647112,64,10,15707,1465,113767.015407137,113415.603597686,114119.516046131,630.365104957527,3560.97726938836,4645.75660702729,0.00170700593008647,0.00170173320634938,0.00171229499105874,9.45825086850766e-06,5.34303312255804e-05,6.97067955026662e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-18,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15770,1471,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,62,5,67.5714285714286,6.57142857142857,3136000,"UK_WAL","2020/06/18","GB",66647112,62,5,15769,1470,113998.904787797,113647.213418887,114351.684496802,231.889380660126,3790.66943491477,4771.58772619006,0.00171048529136262,0.00170520837300328,0.00171577853961326,3.47936127615142e-06,5.68767246045826e-05,7.15948160843048e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-19,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15910,1475,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,140,4,76.8571428571429,5.71428571428571,3136000,"UK_WAL","2020/06/19","GB",66647112,140,4,15909,1474,114721.796258469,114368.209470162,115076.476214339,722.89147067185,4512.9252980559,5494.47919686191,0.00172133184493379,0.00171602648694158,0.00172665360525058,1.08465535711712e-05,6.77137412654264e-05,8.2441369655476e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-20,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,15957,1476,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,47,1,73.5714285714286,5,3136000,"UK_WAL","2020/06/20","GB",66647112,47,1,15956,1475,114538.250051935,114185.252763727,114892.338611411,0,4503.84745229247,5494.47919686191,0.00171857784403224,0.00171328133113595,0.00172389073080033,0,6.75775336265503e-05,8.2441369655476e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-21,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16033,1477,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,76,1,76.7142857142857,4.71428571428571,3136000,"UK_WAL","2020/06/21","GB",66647112,76,1,16032,1476,114554.564439081,114201.540349167,114908.679810319,0,4075.41793573341,4990.67725351518,0.00171882263164053,0.00171352571660069,0.00172413592070305,0,6.11492053209058e-05,7.48821232271127e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-22,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16099,1478,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,66,1,76.7142857142857,4.28571428571429,3136000,"UK_WAL","2020/06/22","GB",66647112,66,1,16098,1477,114498.376908731,114145.550132361,114852.294281572,0,3585.21518860753,4515.75812072033,0.00171797957139885,0.00171268561693057,0.001723289889614,0,5.37940066871544e-05,6.77562460729031e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-23,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16230,1483,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,131,5,83.7142857142857,3.85714285714286,3136000,"UK_WAL","2020/06/23","GB",66647112,131,5,16229,1482,115215.877653507,114861.276012368,115571.574026728,0,3317.01253970982,4515.75812072033,0.0017287452403565,0.00172342465510535,0.00173408225140691,0,4.97697865694438e-05,6.77562460729031e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-24,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16267,1491,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,37,8,79.8571428571429,3.57142857142857,3136000,"UK_WAL","2020/06/24","GB",66647112,37,8,16266,1490,115495.055892846,115140.335107511,115850.869491012,693.143653755658,3347.30984156097,5206.70455934228,0.00173293414263541,0.00172761176969696,0.0017382729125759,1.04002053945812e-05,5.02243794383914e-05,7.81234835703351e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-25,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16327,1497,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,60,6,79.5714285714286,3.71428571428571,3136000,"UK_WAL","2020/06/25","GB",66647112,60,6,16326,1496,115776.091070278,115421.037248784,116132.237094885,361.151158053282,3382.47352773746,5567.22010986484,0.00173715090715826,0.00173182353721169,0.0017424946649584,5.41885682988458e-06,5.07519894896189e-05,8.35328034898922e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-26,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16346,1497,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,19,0,62.2857142857143,3.14285714285714,3136000,"UK_WAL","2020/06/26","GB",66647112,19,0,16345,1496,115309.186271236,114955.488544235,115663.972263649,0,3382.47352773746,5558.14226410141,0.00173014528028216,0.00172483825772128,0.00173546863161376,0,5.07519894896189e-05,8.33965958510161e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-27,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16486,1502,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,140,5,75.5714285714286,3.71428571428571,3136000,"UK_WAL","2020/06/27","GB",66647112,140,5,16485,1501,116096.829210712,115741.146044469,116453.605423975,0,3252.28788502641,5129.71274754235,0.00174196339086249,0.00173662657797489,0.00174731660426599,0,4.87986318901021e-05,7.69682675453716e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-28,3,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16514,1504,77.78,77.78,84.52,84.52,72.78,72.78,68.59,68.59,100,100,28,2,68.7142857142857,3.85714285714286,3136000,"UK_WAL","2020/06/28","GB",66647112,28,2,16513,1503,115875.364676391,115520.488000531,116231.331526447,0,2639.44076809844,4639.51000041647,0.00173864044816213,0.0017333157361797,0.00174398151755544,0,3.96032279402961e-05,6.96130689116202e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-29,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16557,1507,74.07,74.07,80.95,80.95,70.56,70.56,66.03,66.03,100,100,43,3,65.4285714285714,4.14285714285714,3136000,"UK_WAL","2020/06/29","GB",66647112,43,3,16556,1506,115839.617701219,115485.079439876,116195.244392161,16.6335784468974,2025.70924158781,4387.94092996565,0.00173810408620885,0.00173278445193358,0.00174344005171839,2.49576882594664e-07,3.03945539543831e-05,6.58384256765042e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-06-30,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16592,1510,74.07,74.07,80.95,80.95,70.56,70.56,66.03,66.03,100,100,35,3,51.7142857142857,3.85714285714286,3136000,"UK_WAL","2020/06/30","GB",66647112,35,3,16591,1509,115759.973135328,115405.907831259,116115.124711684,0,1793.81986092769,3725.09457806115,0.0017369090671975,0.00173159652936288,0.00174223790389723,0,2.69151926782317e-05,5.58928131508707e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-01,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16619,1516,74.07,74.07,80.95,80.95,70.56,70.56,66.03,66.03,100,100,27,6,50.2857142857143,3.57142857142857,3136000,"UK_WAL","2020/07/01","GB",66647112,27,6,16618,1515,115872.285514792,115518.403939136,116227.251178917,46.8093526698067,1117.73774292564,3445.91645885416,0.00173859424718646,0.00173328446608663,0.0017439202943845,7.0234630226448e-07,1.67709854093249e-05,5.17039126744781e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-02,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16647,1524,74.07,74.07,80.95,80.95,70.56,70.56,66.03,66.03,100,100,28,8,45.7142857142857,3.85714285714286,3136000,"UK_WAL","2020/07/02","GB",66647112,28,8,16646,1523,116165.641193081,115811.587804015,116520.776976446,326.107191686446,1443.84493461209,3772.02365054061,0.00174299587344582,0.00173768351438866,0.00174832447318116,4.89304310269957e-06,2.16640285120245e-05,5.65969557771777e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-03,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16666,1525,74.07,74.07,80.95,80.95,70.56,70.56,66.03,66.03,100,100,19,1,45.7142857142857,4,3136000,"UK_WAL","2020/07/03","GB",66647112,19,1,16665,1524,115887.320067652,115534.152105098,116241.567603712,0,1443.84493461209,3641.83800782956,0.00173881983164779,0.00173352075788518,0.00174413510376432,0,2.16640285120245e-05,5.46435981776609e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-04,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16675,1530,74.07,74.07,80.95,80.95,70.56,70.56,66.03,66.03,100,100,9,5,27,4,3136000,"UK_WAL","2020/07/04","GB",66647112,9,5,16674,1529,115870.548968044,115517.861609058,116224.31311612,0,1443.84493461209,3028.99089090159,0.00173856819134254,0.00173327632874862,0.00174387621051187,0,2.16640285120245e-05,4.54481942278548e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-05,2,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16687,1531,74.07,74.07,80.95,80.95,70.56,70.56,66.03,66.03,100,100,12,1,24.7142857142857,3.85714285714286,3136000,"UK_WAL","2020/07/05","GB",66647112,12,1,16686,1530,115600.376368142,115248.555687851,115953.271055743,0,1443.84493461209,2398.62578594407,0.00173451441328984,0.00172923555469066,0.00173980938672545,0,2.16640285120245e-05,3.59899433593472e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-06,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16722,1531,62.96,62.96,73.81,73.81,63.89,63.89,58.33,58.33,100,100,35,0,23.5714285714286,3.42857142857143,3136000,"UK_WAL","2020/07/06","GB",66647112,35,0,16721,1530,115444.555298665,115093.160566662,115797.022885537,0,750.701280856432,2166.73640528394,0.00173217641146498,0.00172690394396477,0.00173746497650996,0,1.12638231174433e-05,3.25105820831957e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-07,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16751,1534,62.96,62.96,73.81,73.81,63.89,63.89,58.33,58.33,100,100,29,3,22.7142857142857,3.42857142857143,3136000,"UK_WAL","2020/07/07","GB",66647112,29,3,16750,1533,115499.987480995,115148.667326631,115852.379517941,0,389.55012280315,1443.84493461209,0.001733008138162,0.0017277367896546,0.00173829556962559,0,5.84496628755871e-06,2.16640285120245e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-08,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,2,1,2,3523961707.1,0,2,1,2,2,0,0,1,1,0,NA,NA,16765,1538,62.96,62.96,73.81,73.81,63.89,63.89,58.33,58.33,100,100,14,4,20.8571428571429,3.14285714285714,3136000,"UK_WAL","2020/07/08","GB",66647112,14,4,16764,1537,115546.788667281,115195.666954405,115898.980615354,0,389.55012280315,1443.84493461209,0.00173371036193258,0.00172844199092085,0.00173899479118246,0,5.84496628755871e-06,2.16640285120245e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-09,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16787,1540,62.96,62.96,73.81,73.81,63.89,63.89,58.33,58.33,100,100,22,2,20,2.28571428571429,3136000,"UK_WAL","2020/07/09","GB",66647112,22,2,16786,1539,115515.541298858,115164.66487825,115867.486747564,0,389.55012280315,1443.84493461209,0.00173324151388373,0.00172797682333557,0.00173852224455823,0,5.84496628755871e-06,2.16640285120245e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-10,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16816,1540,62.96,62.96,73.81,73.81,63.89,63.89,58.33,58.33,100,100,29,0,21.4285714285714,2.14285714285714,3136000,"UK_WAL","2020/07/10","GB",66647112,29,0,16815,1539,115399.572967491,115049.011122843,115751.202996957,0,389.55012280315,1443.84493461209,0.00173150147852605,0.00172624150800177,0.00173677747652377,0,5.84496628755871e-06,2.16640285120245e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-07-11,2,1,2,1,2,1,4,1,1,1,1,1,0,NA,2,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,16828,1541,62.96,62.96,73.81,73.81,63.89,63.89,58.33,58.33,100,100,12,1,21.8571428571429,1.57142857142857,3136000,"UK_WAL","2020/07/11","GB",66647112,12,1,16827,1540,115256.831378175,114906.762451956,115607.966806056,0,372.916544356252,1443.84493461209,0.0017293597264676,0.00172410715188914,0.00173462830326475,0,5.59538940496405e-06,2.16640285120245e-05
